protocol,function,algorithm,run,best,n_fes,max_iter,seconds
equal_evaluations,F17,LSHADE,1,2135.620460771319,59552,3499,92.57796219999727
equal_evaluations,F17,LSHADE,2,1781.8049847721286,59552,3499,92.45390630001202
equal_evaluations,F17,LSHADE,3,2312.4032735878986,59552,3499,86.73043759999564
equal_evaluations,F17,LSHADE,4,3290.1612844972196,59552,3499,93.21261180000147
equal_evaluations,F17,LSHADE,5,2186.6812759412705,59552,3499,94.37408829999913
equal_evaluations,F17,LSHADE,6,2710.43154038396,59552,3499,88.55115959999966
equal_evaluations,F17,LSHADE,7,1953.559301411998,59552,3499,90.75818109999818
equal_evaluations,F17,LSHADE,8,1906.236871672208,59552,3499,91.56514399999287
equal_evaluations,F17,LSHADE,9,2046.781981378124,59552,3499,91.59677619999275
equal_evaluations,F17,PSO,0,69189142978.45381,60000,1999,73.40051460001268
equal_evaluations,F17,PSO,1,349233.57791298756,60000,1999,74.10497990000295
equal_evaluations,F17,PSO,2,3237038008.5341115,60000,1999,78.53563389999908
equal_evaluations,F17,PSO,3,128956.1405579505,60000,1999,77.72092909998901
equal_evaluations,F17,PSO,4,1231520290.7533631,60000,1999,75.42094550000911
equal_evaluations,F17,PSO,5,177858.11184848455,60000,1999,74.1370961000066
equal_evaluations,F17,PSO,6,152641.61233224798,60000,1999,78.9251082999981
equal_evaluations,F17,PSO,7,352924.869050686,60000,1999,75.99740520000341
equal_evaluations,F17,PSO,8,109605.57822229911,60000,1999,77.2655059999961
equal_evaluations,F17,PSO,9,404408.9262359423,60000,1999,77.29338240000652
equal_evaluations,F17,GWO,0,40348.84252594199,60000,1999,82.32075330000953
equal_evaluations,F17,GWO,1,57528.23778743812,60000,1999,82.82551260000037
equal_evaluations,F17,GWO,2,27682.007440306083,60000,1999,84.81519890000345
equal_evaluations,F17,GWO,3,34991.91155461831,60000,1999,83.82141860001138
equal_evaluations,F17,GWO,4,55731.560722419556,60000,1999,83.65081269999791
equal_evaluations,F17,GWO,5,10848.813304603817,60000,1999,82.84200220000639
equal_evaluations,F17,GWO,6,64370.23166368645,60000,1999,85.53032649999659
equal_evaluations,F17,GWO,7,70336.94611870448,60000,1999,80.12120189999405
equal_evaluations,F17,GWO,8,29202.137893669642,60000,1999,80.57536390000314
equal_evaluations,F17,GWO,9,64955.58976670972,60000,1999,84.8129889999982
equal_evaluations,F17,HHO,0,57627.4999401811,57354,1040,74.47397089999868
equal_evaluations,F17,HHO,1,19833.66179781857,57796,1040,76.45262929999444
equal_evaluations,F17,HHO,2,89316.38866943539,57314,1040,74.92534230000456
equal_evaluations,F17,HHO,3,81084.42943712883,57320,1040,77.17834920001042
equal_evaluations,F17,HHO,4,43410.28683969633,57270,1040,75.64559899999585
equal_evaluations,F17,HHO,5,40858.86040866747,57424,1040,77.57827840000391
equal_evaluations,F17,HHO,6,120785.04272602954,58038,1040,77.32358519999252
equal_evaluations,F17,HHO,7,37392.480347778124,57412,1040,78.52066470000136
equal_evaluations,F17,HHO,8,40046.93047101566,57860,1040,74.6801245999959
equal_evaluations,F17,HHO,9,34172.667027232565,57528,1040,77.4210682999983
equal_evaluations,F17,BFO,0,4583.669788284955,41147,762,54.97729879998951
equal_evaluations,F17,BFO,1,3359.3920235371297,40717,762,52.7103458000056
equal_evaluations,F17,BFO,2,3095.626852422809,40310,762,50.584683699999005
equal_evaluations,F17,BFO,3,5923.048994915474,40946,762,57.25910680000379
equal_evaluations,F17,BFO,4,5000.1363675504945,41003,762,52.52789140000823
equal_evaluations,F17,BFO,5,2970.303178962828,40429,762,53.08396720000019
equal_evaluations,F17,BFO,6,9852.53842685331,41568,762,53.149709899997106
equal_evaluations,F17,BFO,7,5905.237919045044,41467,762,51.02405500000168
equal_evaluations,F17,BFO,8,3337.353099371001,40033,762,53.71270030000596
equal_evaluations,F17,BFO,9,10596.411123255511,41849,762,57.14088839999749
equal_evaluations,F17,TSA,0,2799129.3929574075,60000,681,95.83262909999758
equal_evaluations,F17,TSA,1,364651.4753167191,60000,681,98.18789440000546
equal_evaluations,F17,TSA,2,973065.7226730476,60000,681,100.38152809999883
equal_evaluations,F17,TSA,3,129032.8348012402,60000,681,101.84929980000015
equal_evaluations,F17,TSA,4,7753785.95661588,60000,681,104.6060204999958
equal_evaluations,F17,TSA,5,543737.8941213414,60000,681,103.52606549998745
equal_evaluations,F17,TSA,6,195448.6201760234,60000,681,104.02572410000721
equal_evaluations,F17,TSA,7,157026.3700207202,60000,681,101.78602919999685
equal_evaluations,F17,TSA,8,491227.86212110973,60000,681,100.94412299999385
equal_evaluations,F17,TSA,9,2100153.913266407,60000,681,100.78240769999684
equal_evaluations,F17,SOS,0,2000.4224713846188,59910,499,84.47285180000472
equal_evaluations,F17,SOS,1,3058.0919979082173,59910,499,85.66508760000579
equal_evaluations,F17,SOS,2,2624.457763537329,59910,499,89.90277210000204
equal_evaluations,F17,SOS,3,2242.7796032651795,59910,499,86.4754685999942
equal_evaluations,F17,SOS,4,3530.4116796151243,59910,499,86.68792260000191
equal_evaluations,F17,SOS,5,2530.7388074971423,59910,499,86.80372510000598
equal_evaluations,F17,SOS,6,2333.066656387172,59910,499,86.75081209999917
equal_evaluations,F17,SOS,7,3139.002189417276,59910,499,88.29566370000248
equal_evaluations,F17,SOS,8,2600.3842470268046,59910,499,80.7017363999912
equal_evaluations,F17,SOS,9,2387.983436112128,59910,499,85.07225529999414
equal_evaluations,F17,ES,0,4993.039474320015,59880,285,87.07888939999975
equal_evaluations,F17,ES,1,3478.69001227224,59880,285,85.50943529998767
equal_evaluations,F17,ES,2,35287.52434481249,59880,285,88.1393786000117
equal_evaluations,F17,ES,3,4328.372725102262,59880,285,86.3451095999917
equal_evaluations,F17,ES,4,3538.7793735989867,59880,285,85.86660559999291
equal_evaluations,F17,ES,5,4417.297547020094,59880,285,85.60732029999781
equal_evaluations,F17,ES,6,2972.095707220861,59880,285,85.97197759999835
equal_evaluations,F17,ES,7,3602.7138100213388,59880,285,82.71561199999996
equal_evaluations,F17,ES,8,4937.880778486011,59880,285,84.3399580999976
equal_evaluations,F17,ES,9,27449.822148357995,59880,285,80.4460459999973
equal_evaluations,F17,FA,0,4.658677746334415e+16,59623,137,80.95981200000097
equal_evaluations,F17,FA,1,1.4686490424753522e+16,59619,137,81.47415589999582
equal_evaluations,F17,FA,2,1.1045827920737902e+16,59641,137,69.48940720000246
equal_evaluations,F17,FA,3,5415382261448872.0,59622,137,67.04989959999511
equal_evaluations,F17,FA,4,2.1277796488404275e+17,59624,137,65.4993214999995
equal_evaluations,F17,FA,5,5.760378493834225e+16,59620,137,64.32501970000158
equal_evaluations,F17,FA,6,8.303422408623326e+16,59636,137,46.53695749999315
equal_evaluations,F17,FA,7,3602459399163237.5,59633,137,45.867511600008584
equal_evaluations,F17,FA,8,3.665794602693555e+17,59622,137,45.96419299999252
equal_evaluations,F17,FA,9,7430819423496129.0,59637,137,44.416515599994455
equal_evaluations,F18,HS,0,1026440.1828068057,60000,59970,30.440743900006055
equal_evaluations,F18,HS,1,67410.52855212658,60000,59970,28.836959300009767
equal_evaluations,F18,HS,2,721869.3268856847,60000,59970,29.005647099998896
equal_evaluations,F18,HS,3,3677492.7638219562,60000,59970,31.08796920000168
equal_evaluations,F18,HS,4,893821.298946378,60000,59970,28.94473209998978
equal_evaluations,F18,HS,5,920438.0708402131,60000,59970,29.14789639999799
equal_evaluations,F18,HS,6,906129.3854778288,60000,59970,29.483919899998
equal_evaluations,F18,HS,7,45337.28605582569,60000,59970,30.066974200002733
equal_evaluations,F18,HS,8,659676.5924296558,60000,59970,29.484832000001916
equal_evaluations,F18,HS,9,98461.40934325792,60000,59970,29.136092600005213
equal_evaluations,F18,LSHADE,0,2889.6902426454817,59552,3499,22.505339900002582
equal_evaluations,F18,LSHADE,1,4508.147740459153,59552,3499,20.111006599996472
equal_evaluations,F18,LSHADE,2,7001.17419239851,59552,3499,19.87643340000068
equal_evaluations,F18,LSHADE,3,9614.358458647306,59552,3499,23.800514000002295
equal_evaluations,F18,LSHADE,4,3552.8732188741837,59552,3499,22.388943799989647
equal_evaluations,F18,LSHADE,5,5132.978997754537,59552,3499,23.087595799996052
equal_evaluations,F18,LSHADE,6,3008.7726567204786,59552,3499,21.834860800008755
equal_evaluations,F18,LSHADE,7,7082.537621957356,59552,3499,22.10618930000055
equal_evaluations,F18,LSHADE,8,12847.701646071684,59552,3499,21.788343199994415
equal_evaluations,F18,LSHADE,9,4334.898997493073,59552,3499,21.302988900002674
equal_evaluations,F18,PSO,0,469244.0951873083,60000,1999,10.27779890000238
equal_evaluations,F18,PSO,1,380688.3891566276,60000,1999,9.981861200009007
equal_evaluations,F18,PSO,2,193925.8190459123,60000,1999,9.712665200000629
equal_evaluations,F18,PSO,3,136829.85623518412,60000,1999,9.8738985999953
equal_evaluations,F18,PSO,4,484365.87659225933,60000,1999,9.332815700006904
equal_evaluations,F18,PSO,5,221980.55451608222,60000,1999,9.405522200002451
equal_evaluations,F18,PSO,6,381945.1567189944,60000,1999,9.870117300000857
equal_evaluations,F18,PSO,7,11247254.752837308,60000,1999,9.676396299997577
equal_evaluations,F18,PSO,8,5725409.313426616,60000,1999,10.014500899997074
equal_evaluations,F18,PSO,9,127771.45915027749,60000,1999,8.803728800005047
equal_evaluations,F18,GWO,0,69954.49027555333,60000,1999,13.379799500005902
equal_evaluations,F18,GWO,1,74854.92662148376,60000,1999,12.712173699997948
equal_evaluations,F18,GWO,2,205599.9219356685,60000,1999,11.362929800001439
equal_evaluations,F18,GWO,3,255394.0209087878,60000,1999,9.530990100000054
equal_evaluations,F18,GWO,4,71533.48362367367,60000,1999,9.145628800004488
equal_evaluations,F18,GWO,5,124988.53203474643,60000,1999,12.92133919999469
equal_evaluations,F18,GWO,6,59260.32398892299,60000,1999,9.786659599994891
equal_evaluations,F18,GWO,7,84667.14230522494,60000,1999,10.306922000003397
equal_evaluations,F18,GWO,8,114624.69970878739,60000,1999,11.853475900003104
equal_evaluations,F18,GWO,9,59467.63488883353,60000,1999,9.727012500006822
equal_evaluations,F18,HHO,0,123634.59325329597,57074,1040,9.24700610000582
equal_evaluations,F18,HHO,1,131702.7589000616,57586,1040,9.185500699997647
equal_evaluations,F18,HHO,2,132347.06661674395,57446,1040,9.977122399999644
equal_evaluations,F18,HHO,3,137655.6035028221,57682,1040,9.986910100007663
equal_evaluations,F18,HHO,4,99237.4864698328,57282,1040,10.25265429999854
equal_evaluations,F18,HHO,5,111522.93459369647,57720,1040,9.638199399996665
equal_evaluations,F18,HHO,6,93721.74213119062,57600,1040,10.793663699994795
equal_evaluations,F18,HHO,7,118039.18382561229,57552,1040,10.338400299995556
equal_evaluations,F18,HHO,8,171642.53822978982,57728,1040,10.505923999997322
equal_evaluations,F18,HHO,9,197398.7533546422,57406,1040,11.653004300009343
equal_evaluations,F18,BFO,0,119375.30517438549,39849,762,7.317046399999526
equal_evaluations,F18,BFO,1,93400.18112042552,38936,762,6.669981900005951
equal_evaluations,F18,BFO,2,98563.47013638902,39981,762,8.174965400001383
equal_evaluations,F18,BFO,3,105752.23437446586,39871,762,7.9104392000008374
equal_evaluations,F18,BFO,4,95471.65688309551,39937,762,6.812100099996314
equal_evaluations,F18,BFO,5,87381.81218879472,39928,762,6.3846404000069015
equal_evaluations,F18,BFO,6,98275.6179261517,39603,762,7.548740199999884
equal_evaluations,F18,BFO,7,106126.30213885735,39825,762,7.390219699998852
equal_evaluations,F18,BFO,8,110428.37849786479,39831,762,8.08149150000827
equal_evaluations,F18,BFO,9,106180.93483802758,39582,762,7.55341180000687
equal_evaluations,F18,TSA,0,285085.9914913505,60000,681,25.690075299993623
equal_evaluations,F18,TSA,1,303598.72070235095,60000,681,26.42567360000976
equal_evaluations,F18,TSA,2,285894.1761184632,60000,681,25.18327340000542
equal_evaluations,F18,TSA,3,312743.0042725906,60000,681,25.961012900006608
equal_evaluations,F18,TSA,4,381233.2077867337,60000,681,25.24861619999865
equal_evaluations,F18,TSA,5,214529.03295852552,60000,681,25.147974799998337
equal_evaluations,F18,TSA,6,279355.8964324838,60000,681,22.69526640001277
equal_evaluations,F18,TSA,7,187871.31644237944,60000,681,23.313681299987365
equal_evaluations,F18,TSA,8,402597.5937175919,60000,681,23.00101550000545
equal_evaluations,F18,TSA,9,246456.40050369845,60000,681,22.536399500007974
equal_evaluations,F18,SOS,0,31519.99280426316,59910,499,12.037352400002419
equal_evaluations,F18,SOS,1,42226.4219851566,59910,499,12.921489799991832
equal_evaluations,F18,SOS,2,517623.012722959,59910,499,11.32674840000982
equal_evaluations,F18,SOS,3,19910.547135184745,59910,499,12.716094099989277
equal_evaluations,F18,SOS,4,30681.79824210292,59910,499,12.218420000004699
equal_evaluations,F18,SOS,5,14496.690204149796,59910,499,11.458682299999055
equal_evaluations,F18,SOS,6,48931.33513529353,59910,499,13.13477370000328
equal_evaluations,F18,SOS,7,31170.360545593,59910,499,12.556227599998238
equal_evaluations,F18,SOS,8,18599.229036600547,59910,499,12.648334000012255
equal_evaluations,F18,SOS,9,32801.66476491028,59910,499,12.243203500009258
equal_evaluations,F18,ES,0,56245.203170629145,59880,285,11.790223100004368
equal_evaluations,F18,ES,1,98665.72177490775,59880,285,10.828966000000946
equal_evaluations,F18,ES,2,110335.75857016016,59880,285,11.678435200010426
equal_evaluations,F18,ES,3,144931.5289182404,59880,285,11.349907199997688
equal_evaluations,F18,ES,4,86576.33660893541,59880,285,12.124885199998971
equal_evaluations,F18,ES,5,115434.01277042768,59880,285,11.963900400005514
equal_evaluations,F18,ES,6,133414.79321320597,59880,285,10.873826499999268
equal_evaluations,F18,ES,7,111041.91949140264,59880,285,11.901919699987047
equal_evaluations,F18,ES,8,107679.55544126204,59880,285,11.792345599998953
equal_evaluations,F18,ES,9,50085.80967134327,59880,285,11.702176399994642
equal_evaluations,F18,FA,0,1153619377.4863615,59632,137,11.832083000001148
equal_evaluations,F18,FA,1,744609579.1736534,59640,137,11.645310799998697
equal_evaluations,F18,FA,2,404635988.6747845,59629,137,8.551069199995254
equal_evaluations,F18,FA,3,268709532.2431606,59615,137,8.131640300009167
equal_evaluations,F18,FA,4,87803498.12676853,59611,137,8.139682299995911
equal_evaluations,F18,FA,5,670262735.1342357,59612,137,7.986464999994496
equal_evaluations,F18,FA,6,845212325.4543236,59638,137,7.898976299999049
equal_evaluations,F18,FA,7,73166505.19527052,59626,137,7.880892899993341
equal_evaluations,F18,FA,8,181988141.64659405,59630,137,7.5556857000046875
equal_evaluations,F18,FA,9,163125280.25101775,59629,137,7.8004011000011815
equal_evaluations,F19,HS,0,2375.3646998680642,60000,59970,63.52151190000586
equal_evaluations,F19,HS,1,25727.763335413154,60000,59970,61.10796910000499
equal_evaluations,F19,HS,2,7684.553836280079,60000,59970,58.70020110000041
equal_evaluations,F19,HS,3,2066.5550124222204,60000,59970,61.28138700001
equal_evaluations,F19,HS,4,2595.153827195484,60000,59970,62.95792050000455
equal_evaluations,F19,HS,5,1929.942075488239,60000,59970,57.25435269999434
equal_evaluations,F19,HS,6,2167.428695702325,60000,59970,60.787817000004
equal_evaluations,F19,HS,7,27070.951892219102,60000,59970,56.15794150000147
equal_evaluations,F19,HS,8,6262.149899889961,60000,59970,55.21707610000158
equal_evaluations,F19,HS,9,8308.632974120424,60000,59970,63.04668090000632
equal_evaluations,F19,LSHADE,0,17253.927703662215,59552,3499,54.42040469999483
equal_evaluations,F19,LSHADE,1,1878.3539758652419,59552,3499,50.01709959999425
equal_evaluations,F19,LSHADE,2,7075.044166947262,59552,3499,53.938858399997116
equal_evaluations,F19,LSHADE,3,1897.5286479805577,59552,3499,50.171758499986026
equal_evaluations,F19,LSHADE,4,6113.622652347826,59552,3499,55.0416336000053
equal_evaluations,F19,LSHADE,5,29265.528438554047,59552,3499,51.822025000001304
equal_evaluations,F19,LSHADE,6,2586.193200911182,59552,3499,50.53408450000279
equal_evaluations,F19,LSHADE,7,2026.1157121091298,59552,3499,49.76865649998945
equal_evaluations,F19,LSHADE,8,2004.7952594476972,59552,3499,50.56149140000343
equal_evaluations,F19,LSHADE,9,3405.0408569081783,59552,3499,48.90029520000098
equal_evaluations,F19,PSO,0,110657586429.98732,60000,1999,38.066301399987424
equal_evaluations,F19,PSO,1,53235872635.59959,60000,1999,38.61687240000174
equal_evaluations,F19,PSO,2,64688093414.49027,60000,1999,38.94211170000199
equal_evaluations,F19,PSO,3,10012384402.707108,60000,1999,38.793795599995065
equal_evaluations,F19,PSO,4,165809048265.2138,60000,1999,34.81104149999737
equal_evaluations,F19,PSO,5,6113162220.210691,60000,1999,35.818848200011416
equal_evaluations,F19,PSO,6,11121325299.088388,60000,1999,39.5745520000055
equal_evaluations,F19,PSO,7,56817716250.44228,60000,1999,32.89787700001034
equal_evaluations,F19,PSO,8,38855914492.32072,60000,1999,35.569477500001085
equal_evaluations,F19,PSO,9,7969353725.617416,60000,1999,35.599737900003674
equal_evaluations,F19,GWO,0,7356382340.10589,60000,1999,39.22554980000132
equal_evaluations,F19,GWO,1,42603.179569903485,60000,1999,43.75786839998909
equal_evaluations,F19,GWO,2,460555057.4324189,60000,1999,47.50750460001291
equal_evaluations,F19,GWO,3,66133820300.9935,60000,1999,49.06514919998881
equal_evaluations,F19,GWO,4,16821851.623723023,60000,1999,48.89436680001381
equal_evaluations,F19,GWO,5,57418.1909445781,60000,1999,49.21425879999879
equal_evaluations,F19,GWO,6,7964663370.687864,60000,1999,49.214165999990655
equal_evaluations,F19,GWO,7,369541403.51287913,60000,1999,48.353549299994484
equal_evaluations,F19,GWO,8,996337925.6097225,60000,1999,46.769750999999815
equal_evaluations,F19,GWO,9,4448368647.394934,60000,1999,47.033410999996704
equal_evaluations,F19,HHO,0,312621.3552858047,57686,1040,44.700942399998894
equal_evaluations,F19,HHO,1,433448.75620698405,58562,1040,44.7301196000044
equal_evaluations,F19,HHO,2,313012.082050033,57828,1040,45.83675709999807
equal_evaluations,F19,HHO,3,269649.4103918461,57246,1040,41.57696709998709
equal_evaluations,F19,HHO,4,230727.69214673495,58382,1040,42.65014280000469
equal_evaluations,F19,HHO,5,129544.52824439775,57616,1040,43.4323352999927
equal_evaluations,F19,HHO,6,149617.18045000843,57226,1040,42.51520699998946
equal_evaluations,F19,HHO,7,135874.51163595094,57904,1040,42.939592100010486
equal_evaluations,F19,HHO,8,227220.47322515622,57468,1040,40.80422229999385
equal_evaluations,F19,HHO,9,92941.20487668566,56844,1040,43.622773800001596
equal_evaluations,F19,BFO,0,107681.58035822956,39910,762,30.9482188999973
equal_evaluations,F19,BFO,1,122194.51592512248,40299,762,29.214264700000058
equal_evaluations,F19,BFO,2,110521.09384136068,40019,762,30.29026779999549
equal_evaluations,F19,BFO,3,104576.6941185171,39933,762,31.270866699996986
equal_evaluations,F19,BFO,4,57250.24709932363,39998,762,31.75185679999413
equal_evaluations,F19,BFO,5,69799.62299853691,40502,762,30.744697800007998
equal_evaluations,F19,BFO,6,76349.38326651632,39958,762,30.459735700002057
equal_evaluations,F19,BFO,7,48658.011422412426,40194,762,32.26217980000365
equal_evaluations,F19,BFO,8,112918.05862081789,39960,762,30.035150499999872
equal_evaluations,F19,BFO,9,136185.51382410424,40190,762,30.75033070000063
equal_evaluations,F19,TSA,0,6456.300476747623,60000,681,63.4561023000133
equal_evaluations,F19,TSA,1,12348.48870884779,60000,681,65.56441039999481
equal_evaluations,F19,TSA,2,13703.422885849568,60000,681,63.87739240001247
equal_evaluations,F19,TSA,3,3804.644063570664,60000,681,66.03825680000591
equal_evaluations,F19,TSA,4,3799.518593958486,60000,681,58.52531669999007
equal_evaluations,F19,TSA,5,8950.068084137518,60000,681,58.886962399992626
equal_evaluations,F19,TSA,6,79732.55496421525,60000,681,57.23061030000099
equal_evaluations,F19,TSA,7,14950.539774562298,60000,681,59.20410709999851
equal_evaluations,F19,TSA,8,5967.786989942741,60000,681,61.44269139999233
equal_evaluations,F19,TSA,9,26336.946852728932,60000,681,57.6123607000045
equal_evaluations,F19,SOS,0,26818.78796088705,59910,499,47.90300330000173
equal_evaluations,F19,SOS,1,59614.34314428576,59910,499,46.506706200001645
equal_evaluations,F19,SOS,2,2774.3340699843034,59910,499,44.54045109999424
equal_evaluations,F19,SOS,3,37541.27600483973,59910,499,47.187050499996985
equal_evaluations,F19,SOS,4,2368.874738432489,59910,499,47.62773659999948
equal_evaluations,F19,SOS,5,23071.685394792636,59910,499,47.49976059999608
equal_evaluations,F19,SOS,6,3835.3337952025204,59910,499,45.387780400007614
equal_evaluations,F19,SOS,7,63547.081178365275,59910,499,45.41828650000389
equal_evaluations,F19,SOS,8,11962.543040333738,59910,499,47.698539300006814
equal_evaluations,F19,SOS,9,2135.7923103124635,59910,499,46.77645859999757
equal_evaluations,F19,ES,0,155627.14605205783,59880,285,44.850545100009185
equal_evaluations,F19,ES,1,54629.01005570987,59880,285,46.695739100003266
equal_evaluations,F19,ES,2,24780.3527175083,59880,285,46.660174499993445
equal_evaluations,F19,ES,3,80653.95346959739,59880,285,42.721094700013055
equal_evaluations,F19,ES,4,103467.98953023939,59880,285,46.00950040000316
equal_evaluations,F19,ES,5,46129.02623868411,59880,285,45.735088499990525
equal_evaluations,F19,ES,6,65017.367304018226,59880,285,43.78423109999858
equal_evaluations,F19,ES,7,55135.36494986224,59880,285,44.84074119999423
equal_evaluations,F19,ES,8,104792.38600298481,59880,285,45.07655059998797
equal_evaluations,F19,ES,9,57602.37072174525,59880,285,44.27243910000834
equal_evaluations,F19,FA,0,1800916331367908.0,59639,137,43.44923899999412
equal_evaluations,F19,FA,1,9361486896848314.0,59651,137,43.89876460000232
equal_evaluations,F19,FA,2,1.4499474565111542e+17,59624,137,28.616968300004373
equal_evaluations,F19,FA,3,1.6764557514293118e+16,59629,137,27.568432400003076
equal_evaluations,F19,FA,4,6603427527714969.0,59618,137,26.562354599998798
equal_evaluations,F19,FA,5,194412058077166.84,59629,137,26.474227300001075
equal_evaluations,F19,FA,6,7.334448234432957e+16,59618,137,25.59795199999644
equal_evaluations,F19,FA,7,2089234058030658.5,59626,137,25.817560999988928
equal_evaluations,F19,FA,8,4242941213346.3716,59621,137,25.15636789999553
equal_evaluations,F19,FA,9,3.212744312792853e+16,59631,137,24.979493799997726
equal_evaluations,F20,HS,0,1744.090062897101,60000,59970,104.65195749999839
equal_evaluations,F20,HS,1,1513.5069287459473,60000,59970,107.805649300004
equal_evaluations,F20,HS,2,1674.1230486811473,60000,59970,107.69880499999272
equal_evaluations,F20,HS,3,1675.1339490435075,60000,59970,106.38411420000193
equal_evaluations,F20,HS,4,1683.5109899461268,60000,59970,105.36543309999979
equal_evaluations,F20,HS,5,1682.8797925905697,60000,59970,104.76866419998987
equal_evaluations,F20,HS,6,1793.631892785591,60000,59970,108.29093980000471
equal_evaluations,F20,HS,7,1606.7098486311331,60000,59970,106.83347990000038
equal_evaluations,F20,HS,8,1945.795384083053,60000,59970,104.17282789999445
equal_evaluations,F20,HS,9,1626.2594477260398,60000,59970,106.02857949999452
equal_evaluations,F20,LSHADE,0,1676.8706393321322,59552,3499,100.12024329999986
equal_evaluations,F20,LSHADE,1,1770.2185903178904,59552,3499,99.76288969999587
equal_evaluations,F20,LSHADE,2,1598.8008200075942,59552,3499,97.28780710000137
equal_evaluations,F20,LSHADE,3,1634.295736224844,59552,3499,102.19058450000011
equal_evaluations,F20,LSHADE,4,1475.3314651430194,59552,3499,98.99563479999779
equal_evaluations,F20,LSHADE,5,1897.347576659303,59552,3499,95.85916990000987
equal_evaluations,F20,LSHADE,6,1603.4649905340984,59552,3499,96.29225990000123
equal_evaluations,F20,LSHADE,7,1826.2381637612548,59552,3499,100.70775299999514
equal_evaluations,F20,LSHADE,8,1841.08351886072,59552,3499,100.68024659999355
equal_evaluations,F20,LSHADE,9,1980.2264225177169,59552,3499,101.90305850000004
equal_evaluations,F20,PSO,0,2987.8918775611555,60000,1999,85.07177809999848
equal_evaluations,F20,PSO,1,1476.8292023869078,60000,1999,84.90664139999717
equal_evaluations,F20,PSO,2,4291.18972783515,60000,1999,83.8831468999997
equal_evaluations,F20,PSO,3,2763.134958274756,60000,1999,88.06541579999612
equal_evaluations,F20,PSO,4,4676.9728473152245,60000,1999,87.0704914000089
equal_evaluations,F20,PSO,5,5674.918552888803,60000,1999,86.51037420000648
equal_evaluations,F20,PSO,6,2204.4728791072853,60000,1999,82.61506460000237
equal_evaluations,F20,PSO,7,3665.334205500685,60000,1999,85.8440971999953
equal_evaluations,F20,PSO,8,2974.564025862306,60000,1999,85.62785430000804
equal_evaluations,F20,PSO,9,2762.0901117511125,60000,1999,84.21367720000853
equal_evaluations,F20,GWO,0,3968.6286631303824,60000,1999,90.47490679999464
equal_evaluations,F20,GWO,1,2757.38881939468,60000,1999,89.59577159999753
equal_evaluations,F20,GWO,2,2721.759137390007,60000,1999,86.41747870000836
equal_evaluations,F20,GWO,3,1890.5623627858904,60000,1999,84.75394249999954
equal_evaluations,F20,GWO,4,2889.680775222229,60000,1999,86.94825860000856
equal_evaluations,F20,GWO,5,3207.890486485602,60000,1999,87.15498890000163
equal_evaluations,F20,GWO,6,2302.450497040107,60000,1999,86.90011650000815
equal_evaluations,F20,GWO,7,2063.6197332709953,60000,1999,85.50321850000182
equal_evaluations,F20,GWO,8,2267.2175825665804,60000,1999,85.1697021
equal_evaluations,F20,GWO,9,2708.8956851966554,60000,1999,84.55888159999449
equal_evaluations,F20,HHO,0,5866.164276708924,58050,1040,79.38911999999254
equal_evaluations,F20,HHO,1,4650.890742108472,57250,1040,77.95011630000954
equal_evaluations,F20,HHO,2,3964.6725416096797,57810,1040,77.87113110000791
equal_evaluations,F20,HHO,3,7490.973363569987,57600,1040,78.98498500000278
equal_evaluations,F20,HHO,4,6103.579834663623,57584,1040,74.3353810000117
equal_evaluations,F20,HHO,5,8308.633128302896,57714,1040,76.87314820000029
equal_evaluations,F20,HHO,6,7296.822928748392,56984,1040,78.56161249999423
equal_evaluations,F20,HHO,7,4565.435061209545,57328,1040,74.49202449999575
equal_evaluations,F20,HHO,8,3912.0141527763353,57860,1040,75.90807669999776
equal_evaluations,F20,HHO,9,4033.4914847503287,56936,1040,75.22927969999728
equal_evaluations,F20,BFO,0,6664.626907337348,34424,762,49.773866999996244
equal_evaluations,F20,BFO,1,3254.8577902613633,33845,762,44.687422899995
equal_evaluations,F20,BFO,2,3599.235090720535,33829,762,45.799527499999385
equal_evaluations,F20,BFO,3,3227.2359982095686,33739,762,49.0567594999884
equal_evaluations,F20,BFO,4,3118.585716373044,33852,762,45.57158170000184
equal_evaluations,F20,BFO,5,3518.8886188607503,34055,762,47.48666769999545
equal_evaluations,F20,BFO,6,3336.2442698714553,33888,762,46.244427900004666
equal_evaluations,F20,BFO,7,3557.042674074578,33935,762,47.10350210001343
equal_evaluations,F20,BFO,8,5428.469283995384,33961,762,46.504470600004424
equal_evaluations,F20,BFO,9,3711.6362740800314,33769,762,44.934009999997215
equal_evaluations,F20,TSA,0,2835.2829674989543,60000,681,82.61985659999482
equal_evaluations,F20,TSA,1,1830.6719778067227,60000,681,85.40539679999347
equal_evaluations,F20,TSA,2,2937.6047014873234,60000,681,81.0615334000031
equal_evaluations,F20,TSA,3,2437.9319739923812,60000,681,90.42094660000294
equal_evaluations,F20,TSA,4,2695.921668294942,60000,681,72.10918709999532
equal_evaluations,F20,TSA,5,2349.2430136519906,60000,681,71.72474770000554
equal_evaluations,F20,TSA,6,2570.478963118687,60000,681,72.05710580000596
equal_evaluations,F20,TSA,7,2263.7081773822597,60000,681,71.46835629999987
equal_evaluations,F20,TSA,8,2385.478312090626,60000,681,67.15141479999875
equal_evaluations,F20,TSA,9,2302.9091803753563,60000,681,74.2137619999994
equal_evaluations,F20,SOS,0,2115.5230562811116,59910,499,55.3033657999913
