Benchmark,Algorithm,Iter_0,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50,Iter_51,Iter_52,Iter_53,Iter_54,Iter_55,Iter_56,Iter_57,Iter_58,Iter_59,Iter_60,Iter_61,Iter_62,Iter_63,Iter_64,Iter_65,Iter_66,Iter_67,Iter_68,Iter_69,Iter_70,Iter_71,Iter_72,Iter_73,Iter_74,Iter_75,Iter_76,Iter_77,Iter_78,Iter_79,Iter_80,Iter_81,Iter_82,Iter_83,Iter_84,Iter_85,Iter_86,Iter_87,Iter_88,Iter_89,Iter_90,Iter_91,Iter_92,Iter_93,Iter_94,Iter_95,Iter_96,Iter_97,Iter_98,Iter_99,Iter_100
Sphere,JA,6.514788e+04,6.509392e+04,5.964165e+04,5.964165e+04,5.702696e+04,5.622140e+04,5.603051e+04,5.232385e+04,5.232385e+04,5.232385e+04,5.090040e+04,4.702696e+04,4.342469e+04,4.218626e+04,3.921149e+04,3.921149e+04,3.775938e+04,3.775938e+04,3.775938e+04,3.775938e+04,3.775938e+04,3.746439e+04,3.673527e+04,3.673527e+04,3.275614e+04,3.114542e+04,3.107552e+04,3.107552e+04,3.107552e+04,3.107552e+04,3.023071e+04,3.021117e+04,3.021117e+04,3.021117e+04,2.808320e+04,2.808320e+04,2.775689e+04,2.686259e+04,2.540790e+04,2.540790e+04,2.540790e+04,2.398846e+04,2.398846e+04,2.398846e+04,2.295933e+04,2.295933e+04,2.283634e+04,2.255136e+04,2.122859e+04,2.051270e+04,2.051270e+04,2.051270e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.943844e+04,1.939148e+04,1.895584e+04,1.895584e+04,1.895584e+04,1.782722e+04,1.782722e+04,1.766324e+04,1.766324e+04,1.708066e+04,1.691529e+04,1.682882e+04,1.682882e+04,1.558337e+04,1.533137e+04,1.417467e+04,1.382830e+04,1.382830e+04,1.360240e+04,1.322677e+04,1.295976e+04,1.284115e+04,1.261341e+04,1.179155e+04,1.140215e+04,1.140215e+04,1.038028e+04,1.031270e+04,1.031270e+04,1.024536e+04,1.024536e+04,1.024536e+04,9.612129e+03,9.608732e+03,9.425957e+03,9.398414e+03,9.042413e+03,9.042413e+03,8.908363e+03,8.908363e+03,8.859691e+03,8.859691e+03
Sphere,ABC,6.702683e+04,6.614538e+04,6.304700e+04,6.097341e+04,5.987798e+04,5.883643e+04,5.776178e+04,5.607466e+04,5.589497e+04,5.470825e+04,5.379101e+04,5.180475e+04,5.025659e+04,4.993805e+04,4.959146e+04,4.746494e+04,4.676593e+04,4.513646e+04,4.315896e+04,4.295711e+04,4.289583e+04,4.251213e+04,4.244239e+04,4.218492e+04,4.097417e+04,3.998427e+04,3.954602e+04,3.811100e+04,3.770553e+04,3.742429e+04,3.631792e+04,3.472677e+04,3.437639e+04,3.222020e+04,3.102448e+04,3.036751e+04,3.024618e+04,2.989614e+04,2.961674e+04,2.836604e+04,2.690059e+04,2.665476e+04,2.434963e+04,2.384736e+04,2.356789e+04,2.285464e+04,2.224721e+04,2.203844e+04,2.102235e+04,2.081602e+04,1.804929e+04,1.671807e+04,1.635882e+04,1.610535e+04,1.601250e+04,1.595649e+04,1.523502e+04,1.516237e+04,1.492254e+04,1.337560e+04,1.313554e+04,1.287416e+04,1.255424e+04,1.209755e+04,1.145606e+04,1.064078e+04,9.934028e+03,9.549358e+03,9.349829e+03,9.111247e+03,8.554253e+03,8.284076e+03,8.216030e+03,7.896801e+03,7.850929e+03,7.847949e+03,7.812269e+03,7.290863e+03,7.246733e+03,7.144993e+03,7.142072e+03,6.130870e+03,6.017682e+03,6.001778e+03,5.982480e+03,5.657097e+03,5.172008e+03,5.121413e+03,5.073028e+03,5.004351e+03,4.972129e+03,4.063891e+03,4.038150e+03,4.009703e+03,3.996725e+03,3.948939e+03,3.718309e+03,3.631241e+03,3.629283e+03,3.506115e+03,3.024392e+03
Sphere,FA,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04,6.710025e+04
Sphere,SOS,6.383870e+04,2.405914e+04,1.272141e+04,7.152218e+03,3.272182e+03,1.914823e+03,1.188443e+03,5.042527e+02,3.025414e+02,1.587267e+02,7.682874e+01,3.949672e+01,1.982071e+01,1.216242e+01,7.173573e+00,3.732468e+00,2.034867e+00,1.120360e+00,5.940531e-01,3.418859e-01,1.864998e-01,5.815258e-02,3.549272e-02,2.182460e-02,1.084619e-02,6.920192e-03,3.010894e-03,1.718607e-03,9.632344e-04,5.198898e-04,1.790812e-04,9.315355e-05,5.827994e-05,2.851378e-05,1.710426e-05,1.036950e-05,5.875459e-06,2.313919e-06,1.391469e-06,8.952217e-07,4.922721e-07,2.678881e-07,1.718733e-07,7.024095e-08,3.472009e-08,2.174725e-08,1.295679e-08,6.091124e-09,3.527797e-09,1.720073e-09,6.176609e-10,3.870418e-10,2.345261e-10,1.395282e-10,8.048540e-11,4.789342e-11,2.174661e-11,1.175367e-11,5.866398e-12,2.007517e-12,1.427866e-12,9.531057e-13,4.317775e-13,1.935470e-13,1.052667e-13,6.650151e-14,4.292702e-14,1.463059e-14,8.571961e-15,5.060307e-15,1.612574e-15,1.138238e-15,6.696187e-16,3.463962e-16,1.704597e-16,7.943824e-17,4.561411e-17,2.801202e-17,1.316727e-17,8.073652e-18,4.407637e-18,2.166156e-18,1.173061e-18,7.584208e-19,2.936196e-19,1.649786e-19,8.757467e-20,4.173137e-20,2.248686e-20,1.403809e-20,8.264699e-21,3.892246e-21,1.627066e-21,1.047025e-21,6.716770e-22,2.882585e-22,1.523618e-22,6.667408e-23,4.087846e-23,2.114614e-23,9.050552e-24
Rastrigin,PSO,4.545929e+02,4.202779e+02,4.153835e+02,4.153835e+02,4.153835e+02,4.132672e+02,4.132672e+02,4.098899e+02,4.098899e+02,4.078047e+02,4.078047e+02,4.078047e+02,4.078047e+02,4.078047e+02,4.026391e+02,4.026391e+02,4.026391e+02,4.026391e+02,4.026391e+02,4.018909e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.992515e+02,3.960865e+02,3.960865e+02,3.952218e+02,3.929458e+02,3.929458e+02,3.917931e+02,3.917931e+02,3.878771e+02,3.878771e+02,3.878771e+02,3.878771e+02,3.878771e+02,3.829868e+02,3.829868e+02,3.829868e+02,3.829868e+02,3.829868e+02,3.829868e+02,3.827705e+02,3.827705e+02,3.773087e+02,3.773087e+02,3.756334e+02,3.715168e+02,3.681704e+02,3.664419e+02,3.664419e+02,3.602284e+02,3.600031e+02,3.576571e+02,3.565846e+02,3.565846e+02,3.519663e+02,3.389887e+02,3.319214e+02,3.317948e+02,3.253832e+02,3.233526e+02,3.233526e+02,3.185193e+02,3.171815e+02,3.158924e+02,3.125237e+02,3.106144e+02,3.058064e+02,3.057350e+02,3.043984e+02,3.036766e+02,2.987532e+02,2.934720e+02,2.887719e+02,2.842802e+02,2.839632e+02,2.788468e+02,2.777211e+02,2.777211e+02,2.756712e+02,2.739425e+02,2.720710e+02,2.717178e+02,2.666023e+02,2.611748e+02,2.582535e+02,2.551863e+02,2.548293e+02,2.528264e+02,2.452861e+02,2.398212e+02,2.298843e+02,2.296300e+02
Rastrigin,GWO,4.345718e+02,3.971290e+02,3.726674e+02,3.590533e+02,3.392890e+02,3.288366e+02,3.189989e+02,3.132836e+02,2.953055e+02,2.885756e+02,2.809308e+02,2.584895e+02,2.465125e+02,2.417285e+02,2.275000e+02,2.275000e+02,2.210770e+02,2.020906e+02,1.994658e+02,1.966154e+02,1.793103e+02,1.793103e+02,1.617634e+02,1.602110e+02,1.575307e+02,1.484690e+02,1.446925e+02,1.325892e+02,1.320831e+02,1.285063e+02,1.253201e+02,1.220372e+02,1.152103e+02,1.111966e+02,1.086100e+02,1.013392e+02,1.013392e+02,1.004737e+02,9.519634e+01,9.228943e+01,8.676578e+01,8.562949e+01,8.562949e+01,8.039553e+01,7.538652e+01,7.050700e+01,7.050700e+01,7.050700e+01,7.035624e+01,6.841288e+01,6.537929e+01,6.537929e+01,6.371793e+01,6.101283e+01,6.101283e+01,6.008774e+01,5.959308e+01,5.680063e+01,5.549521e+01,5.493130e+01,5.493130e+01,5.425622e+01,5.422370e+01,5.251463e+01,4.940424e+01,4.827589e+01,4.780745e+01,4.420291e+01,4.203807e+01,4.202016e+01,4.145727e+01,3.899912e+01,3.899912e+01,3.800210e+01,3.791683e+01,3.735782e+01,3.708558e+01,3.585988e+01,3.540487e+01,3.442468e+01,3.406256e+01,3.342742e+01,3.241560e+01,3.137649e+01,3.098266e+01,3.023432e+01,2.989379e+01,2.989379e+01,2.974603e+01,2.900605e+01,2.813580e+01,2.790308e+01,2.729742e+01,2.689576e+01,2.648497e+01,2.628308e+01,2.624206e+01,2.589213e+01,2.567265e+01,2.548795e+01,2.541889e+01
Rastrigin,WOA,4.292370e+02,4.275135e+02,4.109116e+02,3.879495e+02,3.870682e+02,3.751568e+02,3.665298e+02,3.517211e+02,3.416633e+02,3.345859e+02,3.319925e+02,3.119748e+02,3.092207e+02,3.006105e+02,2.986305e+02,2.969935e+02,2.926528e+02,2.869120e+02,2.763598e+02,2.756718e+02,2.756718e+02,2.748431e+02,2.740956e+02,2.723631e+02,2.712419e+02,2.702647e+02,2.685144e+02,2.685144e+02,2.669795e+02,2.616785e+02,2.539673e+02,2.519571e+02,2.517241e+02,2.507104e+02,2.478568e+02,2.434768e+02,2.424767e+02,2.396720e+02,2.360185e+02,2.348723e+02,2.340722e+02,2.336497e+02,2.322915e+02,2.315856e+02,2.309456e+02,2.303567e+02,2.299657e+02,2.294945e+02,2.293385e+02,2.290003e+02,2.279041e+02,2.261995e+02,2.228630e+02,2.221048e+02,2.218685e+02,2.207794e+02,2.197328e+02,2.183068e+02,2.176963e+02,2.173363e+02,2.167267e+02,2.141927e+02,2.138648e+02,2.131499e+02,2.128391e+02,2.127855e+02,2.115020e+02,2.092514e+02,2.091774e+02,2.088618e+02,2.078134e+02,2.073361e+02,2.068824e+02,2.065108e+02,2.057971e+02,2.056098e+02,2.047416e+02,2.042465e+02,2.028770e+02,2.025453e+02,2.019253e+02,2.014614e+02,2.012931e+02,2.001125e+02,1.997223e+02,1.995401e+02,1.994037e+02,1.993814e+02,1.987536e+02,1.982580e+02,1.979244e+02,1.978054e+02,1.975773e+02,1.975568e+02,1.972449e+02,1.960014e+02,1.958333e+02,1.944140e+02,1.927968e+02,1.907178e+02,1.890916e+02
Rastrigin,MFO,4.433403e+02,4.433403e+02,4.433403e+02,4.412038e+02,4.412038e+02,4.387967e+02,4.387967e+02,4.303108e+02,4.188216e+02,4.167942e+02,4.167942e+02,4.106148e+02,4.016534e+02,4.016534e+02,4.005838e+02,3.960536e+02,3.940235e+02,3.926189e+02,3.925142e+02,3.750161e+02,3.664000e+02,3.657503e+02,3.636603e+02,3.636603e+02,3.607870e+02,3.589413e+02,3.577239e+02,3.559168e+02,3.559168e+02,3.559168e+02,3.540571e+02,3.538441e+02,3.538441e+02,3.527556e+02,3.471657e+02,3.471657e+02,3.471657e+02,3.457295e+02,3.436963e+02,3.400310e+02,3.400310e+02,3.377333e+02,3.377333e+02,3.339013e+02,3.326201e+02,3.303651e+02,3.254029e+02,3.237780e+02,3.186644e+02,3.146460e+02,3.146460e+02,3.112014e+02,3.079570e+02,3.056028e+02,3.050828e+02,3.029077e+02,3.000512e+02,2.959811e+02,2.899471e+02,2.898017e+02,2.886199e+02,2.849562e+02,2.843257e+02,2.823564e+02,2.813399e+02,2.805964e+02,2.786645e+02,2.773206e+02,2.758403e+02,2.708979e+02,2.695888e+02,2.657285e+02,2.657285e+02,2.637310e+02,2.620006e+02,2.607294e+02,2.597387e+02,2.597387e+02,2.562274e+02,2.537818e+02,2.537818e+02,2.508109e+02,2.492428e+02,2.487846e+02,2.448652e+02,2.448459e+02,2.418731e+02,2.418209e+02,2.409598e+02,2.390544e+02,2.306001e+02,2.298982e+02,2.282057e+02,2.282057e+02,2.246733e+02,2.240490e+02,2.218942e+02,2.196089e+02,2.192955e+02,2.171418e+02,2.150530e+02
Rastrigin,SSA,4.483676e+02,2.972728e+02,2.541571e+02,2.380611e+02,2.380611e+02,2.380611e+02,2.358842e+02,2.312309e+02,2.312309e+02,2.312309e+02,2.285643e+02,2.262875e+02,2.250258e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.246856e+02,2.240229e+02,2.220423e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.213050e+02,2.169652e+02,2.169652e+02,2.161318e+02,2.143045e+02,2.129868e+02,2.129868e+02,2.129868e+02,2.114031e+02,2.084773e+02,2.056143e+02,2.038130e+02,2.027217e+02,2.021132e+02,2.005685e+02,2.005685e+02,1.995511e+02,1.991705e+02,1.986002e+02,1.982316e+02,1.981491e+02,1.975685e+02,1.966619e+02,1.962265e+02,1.958302e+02,1.956101e+02,1.955093e+02,1.954319e+02,1.954310e+02,1.951571e+02,1.950684e+02,1.950172e+02,1.949945e+02,1.949259e+02,1.949151e+02,1.949032e+02,1.948986e+02,1.948986e+02,1.948879e+02,1.948791e+02,1.948740e+02,1.948657e+02,1.948642e+02,1.948629e+02,1.948628e+02,1.948610e+02,1.948595e+02,1.948588e+02,1.948580e+02,1.948570e+02,1.948568e+02,1.948565e+02,1.948563e+02,1.948561e+02,1.948560e+02,1.948558e+02
Rastrigin,HHO,4.456279e+02,4.336687e+02,4.122005e+02,3.865335e+02,3.546555e+02,3.408841e+02,3.408841e+02,3.376368e+02,3.281392e+02,3.279736e+02,3.279736e+02,3.279736e+02,3.279736e+02,3.217710e+02,3.035983e+02,2.984951e+02,2.922342e+02,2.888248e+02,2.647777e+02,2.254383e+02,2.177441e+02,2.096664e+02,2.037402e+02,2.029433e+02,2.014393e+02,2.014393e+02,2.013612e+02,2.013612e+02,2.013612e+02,2.009190e+02,2.009190e+02,1.995484e+02,1.915173e+02,1.915173e+02,1.885677e+02,1.815316e+02,1.776143e+02,1.772022e+02,1.772022e+02,1.771821e+02,1.739785e+02,1.679470e+02,1.663380e+02,1.636935e+02,1.634869e+02,1.623546e+02,1.586151e+02,1.583388e+02,1.572946e+02,1.549744e+02,1.522458e+02,1.496933e+02,1.480659e+02,1.479262e+02,1.479262e+02,1.256206e+02,1.249106e+02,1.245484e+02,1.124673e+02,1.116519e+02,1.115324e+02,1.114378e+02,1.090860e+02,1.076415e+02,1.075459e+02,1.073515e+02,1.070811e+02,1.070069e+02,1.068705e+02,1.068433e+02,1.067152e+02,1.065042e+02,1.064869e+02,1.064427e+02,1.063726e+02,1.062480e+02,1.059536e+02,1.059105e+02,1.055592e+02,1.055366e+02,1.053725e+02,1.053422e+02,1.053420e+02,1.031634e+02,1.023552e+02,1.022508e+02,1.019038e+02,1.018931e+02,1.018855e+02,1.018668e+02,1.001889e+02,9.962312e+01,9.962302e+01,9.917548e+01,9.871881e+01,9.865901e+01,9.865458e+01,9.864007e+01,9.859714e+01,9.796205e+01,9.621784e+01
Rastrigin,MPA,4.465028e+02,3.947174e+02,3.762181e+02,3.577860e+02,3.364624e+02,3.277425e+02,3.063827e+02,2.986137e+02,2.845923e+02,2.769305e+02,2.769305e+02,2.769305e+02,2.748347e+02,2.742623e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.638523e+02,2.626100e+02,2.576172e+02,2.576172e+02,2.576172e+02,2.576172e+02,2.557200e+02,2.557200e+02,2.556267e+02,2.535095e+02,2.517523e+02,2.517523e+02,2.517523e+02,2.517349e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.504201e+02,2.483090e+02,2.481635e+02,2.472758e+02,2.464615e+02,2.462542e+02,2.461193e+02,2.456661e+02,2.456661e+02,2.456661e+02,2.456661e+02,2.456661e+02,2.456661e+02,2.413042e+02,2.413042e+02,2.344790e+02,2.343868e+02,2.305012e+02,2.304532e+02,2.304532e+02,2.304532e+02,2.276931e+02,2.269352e+02,2.264123e+02,2.260922e+02,2.225164e+02,2.221669e+02,2.154790e+02,2.139501e+02,2.106251e+02,2.100300e+02,2.100056e+02,2.094169e+02,2.094162e+02,2.072084e+02,2.055057e+02,2.054817e+02,2.054790e+02,2.049999e+02,2.045355e+02,2.045355e+02,2.045352e+02,2.045228e+02,2.045182e+02
Rastrigin,GA,4.156902e+02,4.024235e+02,3.929702e+02,3.814768e+02,3.694960e+02,3.601044e+02,3.509347e+02,3.409819e+02,3.307680e+02,3.275111e+02,3.223982e+02,3.174559e+02,3.155741e+02,3.070389e+02,3.020797e+02,2.933720e+02,2.927995e+02,2.874515e+02,2.830924e+02,2.782273e+02,2.752359e+02,2.719249e+02,2.650794e+02,2.634529e+02,2.583855e+02,2.579523e+02,2.554624e+02,2.545028e+02,2.512751e+02,2.492220e+02,2.430182e+02,2.429671e+02,2.411819e+02,2.342061e+02,2.342061e+02,2.327661e+02,2.305807e+02,2.251244e+02,2.246503e+02,2.246503e+02,2.245745e+02,2.237247e+02,2.230958e+02,2.208412e+02,2.192169e+02,2.189326e+02,2.178101e+02,2.148929e+02,2.148929e+02,2.143446e+02,2.131628e+02,2.121513e+02,2.106033e+02,2.092631e+02,2.092631e+02,2.075879e+02,2.070249e+02,2.060524e+02,2.049475e+02,2.035773e+02,2.027089e+02,2.022760e+02,2.022760e+02,2.022760e+02,2.022760e+02,2.019706e+02,2.017776e+02,1.979128e+02,1.949345e+02,1.949345e+02,1.946408e+02,1.946236e+02,1.911642e+02,1.906613e+02,1.906613e+02,1.902432e+02,1.895695e+02,1.889328e+02,1.888587e+02,1.887980e+02,1.867285e+02,1.867285e+02,1.861073e+02,1.857591e+02,1.830294e+02,1.830294e+02,1.830129e+02,1.815297e+02,1.815297e+02,1.815297e+02,1.815297e+02,1.811274e+02,1.811274e+02,1.811274e+02,1.810420e+02,1.809842e+02,1.809842e+02,1.806258e+02,1.800431e+02,1.800431e+02,1.800431e+02
Rastrigin,DE,4.458451e+02,4.458451e+02,4.450064e+02,4.385057e+02,4.385057e+02,4.368282e+02,4.287674e+02,4.287674e+02,4.170021e+02,4.170021e+02,4.170021e+02,4.170021e+02,4.108500e+02,4.031042e+02,4.031042e+02,4.015981e+02,4.015981e+02,4.015981e+02,3.937367e+02,3.937367e+02,3.937367e+02,3.911449e+02,3.911449e+02,3.907828e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.899652e+02,3.857968e+02,3.857968e+02,3.857968e+02,3.857968e+02,3.857968e+02,3.760207e+02,3.760207e+02,3.760207e+02,3.760207e+02,3.760207e+02,3.760207e+02,3.692644e+02,3.691342e+02,3.691342e+02,3.691342e+02,3.691342e+02,3.670748e+02,3.670748e+02,3.670748e+02,3.636735e+02,3.636735e+02,3.636735e+02,3.636735e+02,3.630594e+02,3.630594e+02,3.630594e+02,3.630594e+02,3.630594e+02,3.630594e+02,3.630594e+02,3.508487e+02,3.508487e+02,3.508487e+02,3.508487e+02,3.508487e+02,3.507094e+02,3.507094e+02,3.507094e+02,3.507094e+02,3.507094e+02,3.455731e+02,3.455731e+02,3.455731e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.376836e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02,3.365328e+02
