Benchmark,Algorithm,Run,BestFitness,Time_s,Conv_0,Conv_1,Conv_2,Conv_3,Conv_4,Conv_5,Conv_6,Conv_7,Conv_8,Conv_9,Conv_10,Conv_11,Conv_12,Conv_13,Conv_14,Conv_15,Conv_16,Conv_17,Conv_18,Conv_19,Conv_20,Conv_21,Conv_22,Conv_23,Conv_24,Conv_25,Conv_26,Conv_27,Conv_28,Conv_29,Conv_30,Conv_31,Conv_32,Conv_33,Conv_34,Conv_35,Conv_36,Conv_37,Conv_38,Conv_39,Conv_40,Conv_41,Conv_42,Conv_43,Conv_44,Conv_45,Conv_46,Conv_47,Conv_48,Conv_49,Conv_50,Conv_51,Conv_52,Conv_53,Conv_54,Conv_55,Conv_56,Conv_57,Conv_58,Conv_59,Conv_60,Conv_61,Conv_62,Conv_63,Conv_64,Conv_65,Conv_66,Conv_67,Conv_68,Conv_69,Conv_70,Conv_71,Conv_72,Conv_73,Conv_74,Conv_75,Conv_76,Conv_77,Conv_78,Conv_79,Conv_80,Conv_81,Conv_82,Conv_83,Conv_84,Conv_85,Conv_86,Conv_87,Conv_88,Conv_89,Conv_90,Conv_91,Conv_92,Conv_93,Conv_94,Conv_95,Conv_96,Conv_97,Conv_98,Conv_99,Conv_100
Sphere,WOA,1,0.01875778143958204,0.0340,75440.7314381247,66098.25609699474,57704.14229134405,53194.34339963672,39547.52426202507,39547.52426202507,35578.359111106634,35277.046827930855,35256.11078876762,30875.996878155664,30678.079861773876,28616.390230928275,28491.390925762542,27982.57401478709,21231.798354874227,16612.247141055934,16612.247141055934,15903.082216319091,15903.082216319091,13732.68541561437,12563.939149845237,12563.939149845237,11231.79506793279,7290.235362843037,7290.235362843037,6079.770316011339,3462.3937693194466,3275.2775868368253,3251.1198920809543,2839.709663284068,2815.0769509066045,1458.5333498205418,1274.756606556213,1274.6343705608313,954.7530030809417,652.5220342693146,567.5676947430326,420.5216058128264,312.983355612529,295.42532432107834,263.6161409094357,259.9978233717693,169.50384251107474,151.09016428112815,142.16009480374854,102.60703320255917,82.44397677839957,78.41326417981558,67.8378650617094,36.32429932867915,27.67091778768146,23.565944336104675,14.308474263117398,14.308474263117398,12.2540151991932,9.86819353962984,7.670664838851606,6.060897006414053,3.8541406391390334,3.819115562922251,2.8822636436949645,2.4062387810515795,1.898604776899067,1.8758344903118143,1.7969867847997896,1.64785410952805,1.3608760216139606,1.167702854460045,0.8485675116854605,0.5667632252428577,0.5078784450155627,0.42330788041592493,0.3399529182773799,0.29740853851771676,0.2737610019779875,0.23686010696844756,0.21141787928367078,0.1612133787047287,0.14429924441171574,0.10084288674737,0.08116258479257595,0.06893521119164725,0.06147754053581246,0.05746854383781036,0.05129116751827577,0.048510845735722966,0.041266269678633505,0.036708431501810676,0.03321768619251343,0.030718383708826964,0.028756643302906146,0.027518935768975825,0.02304235004818977,0.022126802579898013,0.021375282464721045,0.0206788182490513,0.020101324579496736,0.019487552506883745,0.019393844453206296,0.019010935997454143,0.01875778143958204
Sphere,WOA,2,0.0261114625565272,0.0325,70191.21238353521,63714.968257121225,62877.171390136566,51809.879622765504,50609.32862694709,38105.425672025754,37758.47258469224,36946.94405013433,26956.56073273617,26130.84098216197,25875.58716245789,24233.690356433333,23820.04763158182,22932.69785025825,17058.15550314981,14419.542466018444,7874.539544483544,7512.838265054194,6886.359250132745,6638.525804590364,5659.663582169864,4473.943290806994,3039.4146043232877,2996.8205661473,2831.7674541336332,2226.063195017378,1693.9859801256414,1689.885290522276,1660.2089325319107,1644.0530277046478,1451.1866844884069,1451.1866844884069,1215.8345249669212,1037.228707285449,914.3645205547014,847.4431798091732,638.9491792310805,501.55140704203546,501.55140704203546,477.5443846719023,375.7887812440027,329.1366674959449,244.95737438883265,188.7943297362668,177.32606268527272,171.46838822551913,166.2529456946785,125.38195275230233,105.78988180154813,71.89866015322286,44.750131991188645,44.750131991188645,31.57340781222279,22.574021947669547,13.445598551267135,9.260558883861775,7.777385588439272,6.999953959804943,6.084707447385463,5.352153900632746,4.243533081060697,3.9286701662508547,3.2351113095707866,2.6583111805466793,2.523561037862935,2.2283000410905927,2.0520036461899474,1.6286519283188745,1.6157501330066841,1.269938414452583,0.9535095320856262,0.7890381940668617,0.7104566353984577,0.628620731369165,0.4883870830241471,0.4257967569849604,0.34165498764369195,0.28432346880491094,0.2447597688696215,0.2108198376319056,0.19564284436532825,0.1578745609392216,0.12865395304821475,0.1181798105255712,0.10799855534659633,0.09709571859847624,0.0836461091575453,0.07241201530236986,0.06507297755367193,0.059389578283618426,0.055044998051955986,0.051102787452211876,0.046959550970741545,0.043603389148763966,0.041784664000687255,0.04000352177786187,0.03782864095027267,0.03172746337132647,0.02708868288986546,0.026336261448174653,0.0261114625565272
Sphere,WOA,3,0.002669803515246726,0.0333,65249.43312061357,57232.272396975604,45821.941127618156,45814.093220313356,36134.749358048284,36017.625409576685,22411.589167548576,22411.589167548576,20040.177600647516,19059.13397620486,13242.828994155905,13129.180948068693,12348.730058664622,10411.667855217442,9111.53599558493,8640.557466432505,8640.557466432505,6794.148871649,6712.365438896903,3004.462760876942,3004.462760876942,2690.882510532382,1677.6602020409675,1381.8981658754751,1244.8477229304137,1080.0880442937787,1004.2963779186161,735.3957250971627,608.9582978718984,558.3505750746228,515.218074723095,428.4883769758803,222.8646744231078,222.8646744231078,222.8646744231078,190.76127696922643,188.60005780014995,185.30864194942654,149.3513437762415,121.60562448251343,102.26844198041223,99.00829583769288,84.52565487880995,58.30159757313309,45.65481231853899,33.63773094633792,22.1139863478313,20.24122051291006,14.18879691348814,11.678946220448776,11.20321160017267,7.597937366006108,5.273775320112815,5.021177922786419,3.241914598325846,2.2286099769068124,2.044738595476257,1.788089683079483,1.3634756587661854,0.8502367286507707,0.5937131209465979,0.5289618297406788,0.45992497856115494,0.21929871140765692,0.15730088933034145,0.1205819429474983,0.10282495101000091,0.0887551716369331,0.07824131716479168,0.05824271746108056,0.049690693094582884,0.04061283337107676,0.039286899678561596,0.03636594041058886,0.03503497196978589,0.029361655045304934,0.025319400049536353,0.019266117274725766,0.017046355118334362,0.014104613506192607,0.013266239397216419,0.011100864082023825,0.00952467015976953,0.00796330998346035,0.007646788197418098,0.006931415501797462,0.006606040961705606,0.005950536638536448,0.005310335749165642,0.004771272804935429,0.004390632115269009,0.004095939726728564,0.003718004876424086,0.003465845978584885,0.003337246398023827,0.0032931373070362985,0.003148588501830013,0.002802427816560809,0.002754058004821119,0.002713243208102299,0.002669803515246726
Sphere,WOA,4,0.2540928336845374,0.0345,57961.74961842435,53541.54226451772,49983.44749159604,45551.672419750714,39649.8841517097,39649.8841517097,36462.62013485933,36238.10184800296,36238.10184800296,33557.51681477367,26848.994348845663,26848.994348845663,26074.521910636566,25463.353936342417,22378.978241796623,21149.517700025233,20405.55463449377,19699.424341149646,17337.571965193038,14086.226017808749,9565.293700362385,9458.878495769508,8278.22210559582,8220.51441887366,7390.4119548604685,7195.482801194858,6781.210561317561,5547.413900077729,4996.093789365204,4733.430882447056,4733.430882447056,3650.8540244397354,3309.621463796238,2586.245829457294,2199.627980539695,2164.7396294187197,1637.7162979155728,1500.0722282672639,1328.497159030789,1322.4692267868666,996.7451842811839,845.2517364758397,723.0559479148678,652.153165991937,576.8926995717266,558.8433078345164,508.26546152057267,482.5415981840206,403.36741095263363,382.29407888506177,262.562746625676,211.70771763834603,189.84033566445842,154.96821488883361,129.88287346672584,82.69073288368625,76.66951353729571,67.3563283944152,49.214657282583275,37.52244365625989,32.04963216776733,23.96174852237873,22.94566567901422,20.97917261112306,17.809393777870202,15.196540245191418,9.671105409036516,8.678542647416801,6.141644181523117,4.9303866648713,3.717770247948537,3.2643810920302565,2.672401858687757,2.2928081542895327,2.0852885972985837,1.7485338320471777,1.519926893052285,1.3923108903197368,1.1111809936906718,0.9943466386287063,0.8799470292974779,0.7724958380311661,0.6920800062552217,0.6320582441204822,0.6042595953002172,0.5769590531505631,0.5254507095858674,0.48544314733199595,0.4442466223366301,0.4084144395018737,0.3926202064529028,0.37000304413056906,0.35517663609272604,0.3409232655455775,0.3180211314527565,0.306271319996328,0.2967627312365166,0.2872799857935945,0.27706371524179485,0.26618961372872874,0.2540928336845374
Sphere,WOA,5,0.016800428207313693,0.0335,65258.03970608625,53122.08570376428,49735.089342388266,48689.236444713904,41979.50102928411,40188.98595580282,36869.257388311526,34259.412699117056,30930.63350838704,29998.843004954633,29471.11931208696,29336.50985509721,24461.269942453866,23537.839996781233,19515.721076648744,18072.814224833997,16248.241893836572,14962.191692516795,14389.23279242182,10473.165047335258,9302.555162205837,9252.68349043772,8249.090880956966,7741.047547781966,7438.048559940514,6911.472705462005,5053.996456037665,3165.220951050345,2982.7415331414336,2821.8578937677294,2472.79483151951,2254.794497208346,2254.794497208346,2166.733227083428,2164.0778767213233,1682.8672905867638,1129.6469728932177,1065.4249250618243,834.192454390932,767.426549541588,645.3978857670696,617.1655162495421,414.5288038370469,345.2368690025734,278.2011079393092,225.18127827274063,166.84938093740567,133.0245855424416,83.40994021959497,82.12350385111392,57.93925852193718,55.94490753127802,53.206811794681954,39.67534638192148,25.60138512413813,20.01138415587577,18.27812555999514,15.09707952745384,12.228890229477225,7.894773396997232,7.49399583127061,7.220909897134091,4.486223057124029,3.7556681387573603,2.9113684114372034,2.280518987762556,2.0332463884341645,1.7081478478887648,1.2845061828739741,1.0573863744187513,0.8963273256407344,0.6035224937556001,0.5140449786664338,0.4981227814099072,0.4237776911427405,0.41168708382618957,0.2990516881747283,0.24759813006610712,0.20034109193571548,0.1652930246824009,0.13769012855318705,0.10196162316533304,0.0858427093447204,0.07227963140712172,0.05239147363005122,0.047551255421467854,0.042691678949207446,0.03817762807654828,0.03505954076398546,0.0324923203391811,0.0313986565879569,0.029660327508596377,0.02810115100272213,0.0268780986342317,0.025002460197912503,0.024002289805907774,0.022059852694133502,0.021582691354644735,0.020954656781839606,0.0192355629327147,0.016800428207313693
Sphere,MFO,1,13592.26719925371,0.0317,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,70594.27367099041,58686.30269182329,58686.30269182329,58686.30269182329,58686.30269182329,58686.30269182329,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49894.37692679471,49862.342466819275,47717.87701108335,47383.77040919784,47383.77040919784,47383.77040919784,45821.69415850085,45821.69415850085,45297.6569052484,36491.00591488429,36446.98401061054,36446.98401061054,36446.98401061054,36446.98401061054,36446.98401061054,36446.98401061054,34429.01248145308,34204.69958719247,34204.69958719247,32579.77116378135,32579.77116378135,32579.77116378135,31290.277926460873,31290.277926460873,31290.277926460873,31290.277926460873,30760.158435484067,30760.158435484067,30089.85799391882,29676.142987700252,29049.826027953,29049.826027953,25638.543405528653,25638.543405528653,25638.543405528653,25638.543405528653,21886.361945961995,21886.361945961995,21886.361945961995,21886.361945961995,21886.361945961995,21886.361945961995,21886.361945961995,21628.365864653,21628.365864653,21628.365864653,21628.365864653,19694.105761521776,19694.105761521776,19694.105761521776,19694.105761521776,18018.37101273056,18018.37101273056,18018.37101273056,18018.37101273056,18018.37101273056,18018.37101273056,18018.37101273056,18018.37101273056,15215.316513415768,15215.316513415768,15215.316513415768,15192.842055100096,15192.842055100096,15137.369128847238,15137.369128847238,15137.369128847238,15137.369128847238,14877.5090735042,14052.161997970536,14052.161997970536,14052.161997970536,14052.161997970536,13955.730527749727,13955.730527749727,13658.129388894002,13592.26719925371
Sphere,MFO,2,13253.676089987594,0.0323,64953.13192506861,64953.13192506861,58829.218494010966,58829.218494010966,58829.218494010966,58829.218494010966,58829.218494010966,58829.218494010966,58829.218494010966,58829.218494010966,55434.270790619696,55434.270790619696,54752.57661161016,53172.09170902843,53107.55825311739,50931.576643534696,50110.93638376225,50110.93638376225,43388.32656057606,43388.32656057606,41685.531413449666,41685.531413449666,41685.531413449666,41685.531413449666,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38444.265492666455,38292.97215860423,38292.97215860423,34659.86045017579,33769.506913325225,33769.506913325225,33725.31966315233,33725.31966315233,33725.31966315233,29857.81559011056,29857.81559011056,29857.81559011056,29857.81559011056,29857.81559011056,29857.81559011056,29857.81559011056,28194.401439208825,28194.401439208825,28194.401439208825,28194.401439208825,28194.401439208825,28194.401439208825,26950.380585139563,26950.380585139563,26593.764697794904,26593.764697794904,24270.849408896,24270.849408896,24270.849408896,24270.849408896,24270.849408896,23218.047966851955,22190.39973641593,22190.39973641593,22190.39973641593,22190.39973641593,22190.39973641593,22190.39973641593,22190.39973641593,22190.39973641593,20911.972285182834,20911.972285182834,20911.972285182834,20911.972285182834,20911.972285182834,20911.972285182834,19915.087087755666,19067.593828406778,19067.593828406778,18434.111924376488,18434.111924376488,18434.111924376488,18423.942686452683,17624.19948365805,17624.19948365805,17001.1128376284,17001.1128376284,16282.957388848956,15362.611637635522,15362.611637635522,15362.611637635522,15362.611637635522,15362.611637635522,15362.611637635522,14738.710115104512,14295.868146793846,13809.99935021381,13253.676089987594
Sphere,MFO,3,13347.453531524376,0.0334,68897.0030375669,68897.0030375669,68897.0030375669,68897.0030375669,68897.0030375669,68897.0030375669,68897.0030375669,68897.0030375669,68540.7780536276,68540.7780536276,67338.5901057428,67338.5901057428,67338.5901057428,67338.5901057428,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,62313.94323390085,57018.31303516305,57018.31303516305,56530.36143981299,56530.36143981299,56530.36143981299,56530.36143981299,56530.36143981299,48100.852637039025,48100.852637039025,48100.852637039025,48100.852637039025,48100.852637039025,48100.852637039025,44915.40545528301,44915.40545528301,44915.40545528301,44915.40545528301,37095.734210052244,37095.734210052244,37095.734210052244,37095.734210052244,35456.318299340535,35456.318299340535,35456.318299340535,35456.318299340535,35456.318299340535,35456.318299340535,35456.318299340535,34593.95195711834,33802.03046574166,30472.235428103555,30472.235428103555,28859.062956462938,28859.062956462938,27427.009869626458,27427.009869626458,27427.009869626458,27427.009869626458,27384.86103910611,27344.52885533646,26738.22361146388,26164.7917616891,26164.7917616891,26087.67587637233,25694.514395365055,23618.8302159108,23618.8302159108,23618.8302159108,21417.645402451522,21417.645402451522,21417.645402451522,21417.645402451522,21417.645402451522,21417.645402451522,20379.674283504013,20379.674283504013,20379.674283504013,19949.512582541447,18979.513996483805,18979.513996483805,18979.513996483805,18618.649259871596,18618.649259871596,18618.649259871596,18611.018149801,18611.018149801,17785.7181510183,17542.38782655201,16974.974021270864,16974.974021270864,16974.974021270864,16974.974021270864,16974.974021270864,16974.974021270864,15636.094286114456,14804.629648611515,14748.093962096396,13347.453531524376
Sphere,MFO,4,11706.336094000117,0.0322,67930.90946745673,67930.90946745673,67930.90946745673,67930.90946745673,67930.90946745673,66399.10741236631,66399.10741236631,66399.10741236631,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,60885.15742641684,57983.567452810326,57983.567452810326,57983.567452810326,57983.567452810326,57983.567452810326,57983.567452810326,57983.567452810326,57983.567452810326,51119.26804065461,51119.26804065461,51119.26804065461,51119.26804065461,51119.26804065461,51119.26804065461,50876.82492455607,50876.82492455607,50876.82492455607,50876.82492455607,50876.82492455607,50876.82492455607,46431.33538581627,46431.33538581627,46431.33538581627,45150.98410636039,44120.89252270258,42395.395496819496,41852.55123761157,39389.664325573096,39389.664325573096,39389.664325573096,39389.664325573096,39389.664325573096,39389.664325573096,36515.691586417524,36515.691586417524,36515.691586417524,36515.691586417524,36515.691586417524,36515.691586417524,36325.081903710685,34307.05763674491,28845.981725081434,28845.981725081434,28845.981725081434,28845.981725081434,28845.981725081434,28103.200267445118,28103.200267445118,28103.200267445118,28103.200267445118,25449.476152979914,23661.687372043754,23661.687372043754,23661.687372043754,23661.687372043754,23661.687372043754,23661.687372043754,23661.687372043754,23661.687372043754,21480.750502519637,21480.750502519637,21480.750502519637,21480.750502519637,21480.750502519637,21480.750502519637,21480.750502519637,19442.689103916557,19442.689103916557,19283.51011269406,18884.220567195447,18383.638456281027,16467.791320831395,16467.791320831395,16252.971265297718,15980.429249418923,15980.429249418923,14039.31722797709,13691.535085883297,12657.964309390278,12657.964309390278,12625.682789307977,12625.682789307977,12107.60488851793,11706.336094000117
Sphere,MFO,5,7932.735303814207,0.0336,73041.16384155744,73041.16384155744,73041.16384155744,73041.16384155744,73041.16384155744,72361.77949425028,72232.30398507173,60161.093916887075,60161.093916887075,60161.093916887075,60161.093916887075,60161.093916887075,59375.226823902616,59375.226823902616,59375.226823902616,59375.226823902616,59375.226823902616,59375.226823902616,59375.226823902616,59375.226823902616,58664.838796870274,55865.48873735208,55865.48873735208,55865.48873735208,52900.48397960069,52900.48397960069,49398.59617749459,49363.63602648031,47896.593196365335,47896.593196365335,47896.593196365335,47888.034420757904,46160.31315254876,46160.31315254876,46160.31315254876,46160.31315254876,44394.50095032649,40761.049801714355,40761.049801714355,40761.049801714355,40761.049801714355,40761.049801714355,39782.71697886423,39782.71697886423,36274.34210867685,35911.34799752077,35911.34799752077,35911.34799752077,34733.79761887482,34733.79761887482,34733.79761887482,32917.86036760977,30399.580667158596,29809.7485049378,29809.7485049378,29809.7485049378,29809.7485049378,29809.7485049378,28710.713454991535,28045.635101662407,28045.635101662407,28045.635101662407,28045.635101662407,28042.093472305933,28042.093472305933,24070.46539973217,24070.46539973217,22944.202552037284,22944.202552037284,22944.202552037284,22944.202552037284,22944.202552037284,22752.096770891516,22752.096770891516,22729.697907290698,19852.7971947109,19852.7971947109,19852.7971947109,19072.397026493323,18620.065311515238,17035.335899577665,14240.828420820308,14240.828420820308,14240.828420820308,13694.532263640585,13694.532263640585,13694.532263640585,13694.532263640585,13694.532263640585,11977.079393133617,11977.079393133617,11977.079393133617,10864.599062107993,10864.599062107993,9212.572689911342,9212.572689911342,9212.572689911342,9212.572689911342,9212.572689911342,8790.307961076815,7932.735303814207
Sphere,SSA,1,3050.3919828952944,0.0161,65282.36749410063,23502.127365305038,10728.372575734484,7978.93151920633,7529.693617002091,7060.721351482265,6380.40818312784,5978.416620782806,5685.647279697878,5464.689459528448,5314.403188872495,5210.981442146022,5136.427537704554,5079.102737216918,5031.76609848119,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4990.527222272324,4142.706499504886,4142.706499504886,4142.706499504886,4142.706499504886,4142.706499504886,4142.706499504886,4133.744418428184,4133.744418428184,4133.744418428184,4133.744418428184,4062.167406333268,3814.0748260123337,3814.0748260123337,3814.0748260123337,3814.0748260123337,3366.068789654245,3366.068789654245,3303.523506528066,3303.523506528066,3303.523506528066,3303.523506528066,3244.582917394117,3244.582917394117,3163.7197692199666,3120.19958895311,3079.033904136794,3079.033904136794,3079.033904136794,3079.033904136794,3079.033904136794,3063.989779106699,3063.989779106699,3063.989779106699,3063.989779106699,3060.7614442184986,3060.7614442184986,3058.2248163533536,3054.2702356346995,3052.544289636549,3051.5350291649165,3051.5350291649165,3051.3461082693184,3051.3461082693184,3051.3461082693184,3051.3461082693184,3050.968911220915,3050.9684253994665,3050.8444577366245,3050.8444577366245,3050.7350213432787,3050.488121264495,3050.488121264495,3050.488121264495,3050.488121264495,3050.4785328457906,3050.4371149773187,3050.427838587233,3050.427838587233,3050.4183298864386,3050.411204244735,3050.39826738361,3050.39826738361,3050.395828478525,3050.393669697808,3050.3919828952944
Sphere,SSA,2,3120.856774901351,0.0206,71039.71511336826,23342.732524689323,12482.275882046977,9040.45607938663,7483.192967973379,6259.558045063998,5619.489970662514,5214.537194417811,4865.801976369324,4638.959490668588,4500.546607956513,4411.842022413155,4349.725997373304,4302.199030490959,4262.23711495615,4225.910438982435,4191.17841608187,4157.10565757223,4110.306573899044,4048.013207042702,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3988.856278623252,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3979.545504256462,3626.1408116790612,3626.1408116790612,3626.1408116790612,3341.499794443001,3341.499794443001,3234.256729730947,3234.256729730947,3234.256729730947,3222.942172707777,3222.942172707777,3222.942172707777,3222.942172707777,3222.942172707777,3222.942172707777,3209.9117101034753,3144.833760785168,3144.833760785168,3144.833760785168,3134.018374600343,3134.018374600343,3134.018374600343,3134.018374600343,3134.018374600343,3130.0062507627863,3130.0062507627863,3130.0062507627863,3127.6745659518183,3126.0120579306076,3124.5568277131083,3123.381820465297,3122.860123874987,3121.48357034288,3121.48357034288,3121.48357034288,3121.1157881130057,3121.107553577312,3121.107553577312,3121.107553577312,3120.9724222607215,3120.9442356718187,3120.9442356718187,3120.933639786821,3120.933639786821,3120.8752022910717,3120.8752022910717,3120.8752022910717,3120.858963488393,3120.858963488393,3120.858963488393,3120.858963488393,3120.858963488393,3120.858963488393,3120.858963488393,3120.856774901351
Sphere,SSA,3,6212.586270899393,0.0168,73967.58158173974,26250.8783263546,15304.922134434528,11017.463552962337,9190.449351883219,8451.66474625892,8435.474341190791,8435.474341190791,8435.474341190791,8435.474341190791,8072.092619348498,7748.870847360176,7470.865024070857,7230.168687158834,7019.767640557054,6906.624716166291,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6906.551497564867,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6689.8057839136,6376.653356594738,6376.653356594738,6376.653356594738,6376.653356594738,6359.393127131974,6359.393127131974,6302.551873378535,6302.551873378535,6302.551873378535,6302.551873378535,6302.551873378535,6302.551873378535,6302.551873378535,6302.551873378535,6254.942799121039,6246.859482115772,6246.859482115772,6243.443063191813,6243.443063191813,6243.443063191813,6238.610457839662,6230.439265609394,6223.93266592873,6220.909793789853,6220.045046637332,6216.475108896572,6214.550064354507,6214.550064354507,6214.550064354507,6214.002750358998,6214.002750358998,6214.002750358998,6213.526152140659,6213.309912726103,6213.309912726103,6213.035731175722,6213.035731175722,6212.930402289274,6212.706135380607,6212.706135380607,6212.606326008231,6212.606326008231,6212.605554723391,6212.605554723391,6212.594798102655,6212.594798102655,6212.594798102655,6212.588406814142,6212.588406814142,6212.587892228898,6212.586270899393
